id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Specialisation,No of Beds,Insurance Schemes
Hospital #1279,Pune,Maharashtra,Pune,603.0,18.422332531286106,73.76070447254821,4.3,57,"Pulmonology, Ophthalmology",25,"NHM, AIIMS, NRHM, OPD, PMSSY, AB-PMJAY"
Hospital #1280,Pune,Maharashtra,Pune,603.0,18.51948869879124,73.8398113204943,4.3,530,Dermatology,10,"NUHM, MoHFW, NRHM, CGHS, NHM, AIIMS"
Hospital #1281,Pune,Maharashtra,Pune,603.0,18.69757875478238,73.95656644914186,5.0,36,"Endocrinology, Ophthalmology",7,"AB-PMJAY, OPD, NUHM, CGHS, MoHFW, PMSSY"
Hospital #1282,Pune,Maharashtra,Pune,603.0,18.48381169319606,73.7352982048402,4.4,51,"Gynecology, Pediatrics",26,"MoHFW, NUHM, OPD, PMSSY, CGHS"
Hospital #1283,Pune,Maharashtra,Pune,603.0,18.42709305500416,73.81656963911237,3.9,81,"Nephrology, Ophthalmology",19,"CGHS, NHM, PMSSY, NUHM, NRHM"
Hospital #1284,Pune,Maharashtra,Pune,603.0,18.607495118418303,73.84487686014205,3.1,189,Urology,41,"OPD, PMSSY, NUHM, NHA, NHM, MoHFW"
Hospital #1285,Pune,Maharashtra,Pune,603.0,18.71493326080643,74.18806453414479,3.8,35,"Ophthalmology, Nephrology",15,"NUHM, NRHM, AB-PMJAY, NHM, PMSSY"
Hospital #1286,Pune,Maharashtra,Pune,603.0,18.50732294567711,73.8577757343497,4.9,4,"Nephrology, Oncology",37,"MoHFW, OPD, AB-PMJAY, NHA, NRHM, AIIMS"
Hospital #1287,Pune,Maharashtra,Pune,603.0,18.593714844770243,73.78464525226904,4.8,392,"Gynecology, Urology",24,"NUHM, AIIMS, NRHM, AB-PMJAY, OPD"
Hospital #1288,Pune,Maharashtra,Pune,603.0,18.60289908212761,73.81793134311364,4.2,2673,"Urology, Nephrology",21,"NUHM, MoHFW, AB-PMJAY, AIIMS, PMSSY"
Hospital #1289,Pune,Maharashtra,Pune,603.0,18.57656718276653,73.79050849463798,4.5,11606,"Urology, General Surgery",28,"NHA, NRHM, NUHM, NHM, OPD"
Hospital #1290,Pune,Maharashtra,Pune,603.0,18.48579184427292,73.82816290391588,4.6,17,Nephrology,32,"NRHM, MoHFW, AB-PMJAY, NHA, NUHM, NHM"
Hospital #1291,Pune,Maharashtra,Pune,603.0,18.55441851778473,73.93847367113676,5.0,161,Gastroenterology,1,"MoHFW, NUHM, AIIMS, CGHS, NRHM"
Hospital #1292,Pune,Maharashtra,Pune,603.0,18.50300982647019,73.76162596915367,4.1,566,"Ophthalmology, Gastroenterology",13,"AIIMS, PMSSY, MoHFW, OPD, NHA, NUHM"
Hospital #1293,Pune,Maharashtra,Pune,603.0,18.64647569606964,73.8074147301955,4.6,3498,"Cardiology, Pediatrics",10,"MoHFW, OPD, PMSSY, NHM, CGHS, NUHM"
Hospital #1294,Pune,Maharashtra,Pune,603.0,18.62566444749664,73.80595512539658,4.4,245,"Orthopedics, Cardiology",17,"PMSSY, OPD, NHA, NHM, AIIMS, AB-PMJAY"
Hospital #1295,Pune,Maharashtra,Pune,603.0,18.67774091836875,73.70225127767509,4.3,333,"Oncology, Endocrinology",36,"NHM, OPD, MoHFW, NRHM, PMSSY, NUHM"
Hospital #1296,Pune,Maharashtra,Pune,603.0,18.674767850872733,73.84381254558056,4.6,30,"Urology, Neurology",32,"NRHM, AIIMS, OPD, PMSSY, MoHFW, NUHM"
Hospital #1297,Pune,Maharashtra,Pune,603.0,18.544546952260827,73.76731760434967,4.6,467,"Nephrology, Pulmonology",28,"PMSSY, AB-PMJAY, NHA, NHM, CGHS"
Hospital #1298,Pune,Maharashtra,Pune,603.0,18.68793498691868,73.81814990282444,3.6,12,"Pulmonology, Orthopedics",4,"AIIMS, NHM, NHA, OPD, AB-PMJAY"
Hospital #1299,Pune,Maharashtra,Pune,603.0,18.620471714267737,73.72457556131573,4.3,121,"Pulmonology, Cardiology",17,"NHA, NUHM, OPD, AIIMS, NHM"
Hospital #1300,Pune,Maharashtra,Pune,603.0,18.55592208999128,73.82373245926247,4.5,993,Endocrinology,30,"PMSSY, AIIMS, NUHM, AB-PMJAY, MoHFW, NRHM"
Hospital #1301,Pune,Maharashtra,Pune,603.0,18.386060536210817,73.6673934328535,3.3,71,"Neurology, General Surgery",10,"NRHM, CGHS, NHM, MoHFW, NUHM, AIIMS"
Hospital #1302,Pune,Maharashtra,Pune,603.0,18.630600488332657,73.77113813240656,3.4,35,Gynecology,19,"AIIMS, CGHS, MoHFW, NHM, NRHM, OPD"
Hospital #1303,Pune,Maharashtra,Pune,603.0,18.632073151670124,73.80955088655041,4.2,90,Urology,7,"NHM, NRHM, AB-PMJAY, MoHFW, CGHS, OPD"
Hospital #1304,Pune,Maharashtra,Pune,603.0,18.45106264098839,73.78031652560192,4.8,302,Cardiology,24,"MoHFW, NHA, PMSSY, NRHM, OPD"
Hospital #1305,Pune,Maharashtra,Pune,603.0,18.539466940534428,74.09004720171575,3.8,98,Endocrinology,20,"NRHM, OPD, PMSSY, NHM, AIIMS, NUHM"
Hospital #1306,Pune,Maharashtra,Pune,603.0,18.882926750094143,73.6152403696716,2.3,3,"Ophthalmology, Cardiology",8,"NHM, PMSSY, MoHFW, NUHM, NHA, AIIMS"
Hospital #1307,Pune,Maharashtra,Pune,603.0,18.509267878904595,73.82020485394425,4.0,339,Orthopedics,18,"MoHFW, CGHS, OPD, PMSSY, NRHM"
Hospital #1308,Pune,Maharashtra,Pune,603.0,18.47661754772021,73.89779987454696,4.1,229,Ophthalmology,20,"NUHM, OPD, NHM, NHA, PMSSY, CGHS"
Hospital #1309,Pune,Maharashtra,Pune,603.0,18.5255265036401,73.91855052574061,3.5,361,General Surgery,35,"CGHS, AB-PMJAY, MoHFW, PMSSY, NHA, NRHM"
Hospital #1310,Pune,Maharashtra,Pune,603.0,18.5118599567305,73.82746883173468,4.2,476,"Cardiology, Gynecology",26,"AIIMS, NHM, NHA, PMSSY, OPD, AB-PMJAY"
Hospital #1311,Pune,Maharashtra,Pune,603.0,18.521477047391272,73.68699703312247,3.0,150,"Cardiology, Psychiatry",25,"NHM, CGHS, NRHM, MoHFW, AB-PMJAY, NHA"
Hospital #1312,Pune,Maharashtra,Pune,603.0,18.572369287457068,73.80784881003197,4.8,3303,"Psychiatry, Oncology",37,"AB-PMJAY, AIIMS, PMSSY, NRHM, OPD"
Hospital #1313,Pune,Maharashtra,Pune,603.0,18.750805332391216,73.79991879197317,3.7,197,Endocrinology,24,"OPD, NHM, PMSSY, MoHFW, AB-PMJAY, CGHS"
Hospital #1314,Pune,Maharashtra,Pune,603.0,18.711421625860982,73.69018103553081,4.5,476,"Oncology, Gynecology",33,"NRHM, AIIMS, CGHS, AB-PMJAY, NHM"
Hospital #1315,Pune,Maharashtra,Pune,603.0,18.46724086206654,73.78499054587864,4.9,45,Psychiatry,29,"NUHM, NRHM, AIIMS, OPD, AB-PMJAY, MoHFW"
Hospital #1316,Pune,Maharashtra,Pune,603.0,18.46950271149841,73.78061432271058,4.6,1401,Gynecology,24,"PMSSY, NHM, NHA, NUHM, OPD"
Hospital #1317,Raigad,Maharashtra,Raigad,368.0,19.146562773296903,73.01202374218899,3.5,87,"General Surgery, Pediatrics",12,"MoHFW, CGHS, NHA, AB-PMJAY, NHM"
Hospital #1318,Raigad,Maharashtra,Raigad,368.0,19.00925722392072,73.12040842335362,3.7,113,"Ophthalmology, Nephrology",16,"AB-PMJAY, CGHS, OPD, NHA, NRHM"
Hospital #1319,Raigad,Maharashtra,Raigad,368.0,18.996519391293923,73.1394545248826,4.0,341,Nephrology,15,"AIIMS, AB-PMJAY, PMSSY, NHM, NHA, NRHM"
Hospital #1320,Raigad,Maharashtra,Raigad,368.0,19.00353407964587,73.08675472306976,4.4,209,Orthopedics,14,"MoHFW, NHA, AIIMS, NRHM, CGHS, PMSSY"
Hospital #1321,Raigad,Maharashtra,Raigad,368.0,18.96279749457116,73.20792378748577,3.9,92,Ophthalmology,39,"CGHS, OPD, AIIMS, MoHFW, NUHM"
Hospital #1322,Raigad,Maharashtra,Raigad,368.0,18.869236497283843,73.19712642581756,3.4,245,"Cardiology, Ophthalmology",30,"OPD, NUHM, NHM, NHA, NRHM, PMSSY"
Hospital #1323,Raigad,Maharashtra,Raigad,368.0,18.988929023135817,73.11706625775511,4.3,128,Nephrology,16,"NHA, NHM, NRHM, PMSSY, OPD"
Hospital #1324,Raigad,Maharashtra,Raigad,368.0,18.99414570682763,73.08070002011229,4.6,181,Dermatology,22,"MoHFW, NHA, NHM, CGHS, AB-PMJAY, NRHM"
Hospital #1325,Raigad,Maharashtra,Raigad,368.0,19.042617490854795,72.99541475609145,4.2,181,"Psychiatry, Dermatology",28,"AIIMS, PMSSY, NHM, NUHM, MoHFW"
Hospital #1326,Raigad,Maharashtra,Raigad,368.0,19.00665322022289,73.05634426709982,4.8,149,"Nephrology, Dermatology",12,"OPD, AB-PMJAY, NHM, NRHM, PMSSY"
Hospital #1327,Raigad,Maharashtra,Raigad,368.0,18.96876174946239,73.11104506791762,4.6,761,"Gastroenterology, Oncology",16,"AIIMS, AB-PMJAY, NUHM, PMSSY, MoHFW, OPD"
Hospital #1328,Thane,Maharashtra,Thane,1915.0,19.21683205088577,73.07871713774408,4.1,143,"Dermatology, Ophthalmology",17,"NUHM, MoHFW, AB-PMJAY, NRHM, CGHS, NHM"
Hospital #1329,Thane,Maharashtra,Thane,1915.0,19.225062757898407,72.93921139573094,4.6,14294,"Pediatrics, Ophthalmology",17,"NHM, AIIMS, AB-PMJAY, OPD, NRHM, MoHFW"
Hospital #1330,Thane,Maharashtra,Thane,1915.0,19.21930762847291,73.10702838833214,3.8,118,"Neurology, General Surgery",9,"PMSSY, NUHM, AB-PMJAY, MoHFW, CGHS"
Hospital #1331,Thane,Maharashtra,Thane,1915.0,19.263996625910508,72.75451255635605,3.9,101,"Pulmonology, Gynecology",24,"AIIMS, PMSSY, NUHM, OPD, CGHS, AB-PMJAY"
Hospital #1332,Thane,Maharashtra,Thane,1915.0,19.229295896856424,73.15590341831364,4.3,55,Psychiatry,24,"NRHM, AB-PMJAY, AIIMS, NHA, NHM"
Hospital #1333,Thane,Maharashtra,Thane,1915.0,19.21532306479463,72.97863815959929,4.9,97,Gynecology,2,"CGHS, NHA, PMSSY, AIIMS, OPD"
Hospital #1334,Thane,Maharashtra,Thane,1915.0,19.43809704890697,73.03924481820681,3.7,35,"Nephrology, Endocrinology",23,"NRHM, AIIMS, NHM, AB-PMJAY, CGHS, MoHFW"
Hospital #1335,Thane,Maharashtra,Thane,1915.0,19.06092507393524,73.16569028623444,4.9,13,Orthopedics,12,"AIIMS, CGHS, NRHM, NUHM, OPD"
Hospital #1336,Thane,Maharashtra,Thane,1915.0,19.260678893170432,72.86735480665911,3.8,261,"Psychiatry, Gastroenterology",16,"OPD, NRHM, MoHFW, PMSSY, NHA, CGHS"
Hospital #1337,Thane,Maharashtra,Thane,1915.0,19.12847626956189,73.05213263481558,3.0,23,"Pulmonology, Dermatology",21,"NRHM, AIIMS, NHM, CGHS, NUHM, NHA"
Hospital #1338,Thane,Maharashtra,Thane,1915.0,19.44556907165523,72.7790354168558,4.1,1131,"Pediatrics, Pulmonology",5,"MoHFW, PMSSY, OPD, NHA, NHM"
Hospital #1339,Thane,Maharashtra,Thane,1915.0,19.27478733456787,72.87168446723615,4.3,317,"Psychiatry, Endocrinology",21,"MoHFW, NUHM, NRHM, CGHS, AB-PMJAY, NHM"
Hospital #1340,Thane,Maharashtra,Thane,1915.0,19.111086332126924,73.12406945091293,4.1,356,Cardiology,8,"NUHM, NHA, AIIMS, NRHM, MoHFW"
Hospital #1341,Thane,Maharashtra,Thane,1915.0,19.170968531468777,73.23039718164989,4.8,374,Dermatology,3,"PMSSY, NHA, AB-PMJAY, OPD, NUHM, NHM"
Hospital #1342,Thane,Maharashtra,Thane,1915.0,19.18586155838109,73.18995145927423,4.2,127,Neurology,1,"MoHFW, NUHM, AIIMS, PMSSY, CGHS"
Hospital #1343,Thane,Maharashtra,Thane,1915.0,19.362006833477704,73.03597622378693,3.4,123,Neurology,2,"AIIMS, PMSSY, NHM, MoHFW, NRHM, OPD"
Hospital #1344,Thane,Maharashtra,Thane,1915.0,19.23774970536594,72.926389875721,4.3,967,"Pulmonology, Psychiatry",34,"CGHS, NHA, AIIMS, NHM, MoHFW"
Hospital #1345,Thane,Maharashtra,Thane,1915.0,19.251189092752583,73.09501062223845,2.4,29,"Pulmonology, General Surgery",18,"NHM, MoHFW, PMSSY, AIIMS, CGHS, NHA"
Hospital #1346,Thane,Maharashtra,Thane,1915.0,19.21193189295605,73.00849443843474,3.3,93,"Pediatrics, Cardiology",33,"NRHM, CGHS, NUHM, AB-PMJAY, MoHFW"
Hospital #1347,Thane,Maharashtra,Thane,1915.0,19.146020989818567,72.9449972478318,3.1,38,"Orthopedics, Endocrinology",1,"AB-PMJAY, AIIMS, NUHM, NHM, NHA"
Hospital #1348,Thane,Maharashtra,Thane,1915.0,19.23168928532378,73.13631439953498,4.4,737,Dermatology,1,"NHA, NUHM, MoHFW, AB-PMJAY, AIIMS"
Hospital #1349,Thane,Maharashtra,Thane,1915.0,19.18180332635686,72.956474424099,3.4,152,"General Surgery, Orthopedics",6,"AB-PMJAY, NHA, AIIMS, MoHFW, CGHS, NUHM"
Hospital #1350,Thane,Maharashtra,Thane,1915.0,19.284051680132176,72.97532903920658,3.9,389,"Nephrology, Gastroenterology",13,"NRHM, PMSSY, MoHFW, AIIMS, NUHM, NHM"
Hospital #1351,Thane,Maharashtra,Thane,1915.0,19.2730375312297,72.83672114219175,4.2,3207,Pediatrics,16,"MoHFW, OPD, NRHM, NHM, NUHM, CGHS"
Hospital #1352,Thane,Maharashtra,Thane,1915.0,19.276971605259405,72.8817426545942,4.6,203,"General Surgery, Nephrology",8,"AIIMS, MoHFW, AB-PMJAY, NRHM, PMSSY, CGHS"
Hospital #1353,Thane,Maharashtra,Thane,1915.0,19.34286630952571,72.82811760153757,3.3,4,Pediatrics,32,"AIIMS, NHM, OPD, CGHS, NHA, NRHM"
Hospital #1354,Thane,Maharashtra,Thane,1915.0,19.161824651518128,72.96768652127957,3.8,78,"Dermatology, Endocrinology",21,"AB-PMJAY, OPD, AIIMS, CGHS, NHA"
Hospital #1355,Thane,Maharashtra,Thane,1915.0,19.30864197412093,72.85765677923075,3.5,264,"General Surgery, Psychiatry",27,"MoHFW, AIIMS, NHM, NUHM, NRHM"
Hospital #1356,Thane,Maharashtra,Thane,1915.0,19.44546436476868,72.82584432976326,4.6,534,General Surgery,7,"OPD, PMSSY, AIIMS, NHA, CGHS"
Hospital #1357,Thane,Maharashtra,Thane,1915.0,19.26451953356902,72.93452410437081,3.5,742,Orthopedics,15,"AIIMS, PMSSY, MoHFW, NRHM, AB-PMJAY"
Hospital #1358,Thane,Maharashtra,Thane,1915.0,19.2001273773946,72.86308179960477,4.2,61,Pediatrics,38,"AB-PMJAY, NHM, NUHM, AIIMS, OPD"
Hospital #1359,Thane,Maharashtra,Thane,1915.0,19.193468391279303,72.94429616265462,4.8,1863,Pulmonology,18,"MoHFW, NRHM, AIIMS, PMSSY, NUHM, NHA"
Hospital #1360,Thane,Maharashtra,Thane,1915.0,19.184710743961105,72.99109777613307,4.9,6,"General Surgery, Pulmonology",26,"NHM, NHA, PMSSY, AIIMS, AB-PMJAY, NRHM"
Hospital #1361,Thane,Maharashtra,Thane,1915.0,19.41341242218005,72.9864165150986,3.9,22,"Pulmonology, Oncology",21,"NHM, MoHFW, AB-PMJAY, NRHM, OPD"
Hospital #1362,Thane,Maharashtra,Thane,1915.0,19.301893807336217,73.13655055829473,4.6,1188,"Neurology, Urology",17,"NHA, NUHM, NHM, MoHFW, PMSSY, OPD"
Hospital #1363,Thane,Maharashtra,Thane,1915.0,19.246171129827864,73.06289219347049,2.7,39,Cardiology,20,"AIIMS, MoHFW, NHM, OPD, NRHM"
Hospital #1364,Thane,Maharashtra,Thane,1915.0,19.508301377236258,73.14885605948918,2.3,18,Urology,23,"PMSSY, NHM, MoHFW, CGHS, OPD, AB-PMJAY"
Hospital #1365,Thane,Maharashtra,Thane,1915.0,19.16442874816192,73.03157390846872,3.8,54,Endocrinology,18,"PMSSY, AB-PMJAY, NUHM, AIIMS, NHA"
Hospital #1366,Thane,Maharashtra,Thane,1915.0,19.207241255305263,72.93449355477105,4.1,9,"Gynecology, Pulmonology",27,"CGHS, AIIMS, OPD, PMSSY, MoHFW"
Hospital #1367,Thane,Maharashtra,Thane,1915.0,19.28922817083604,73.0080363713303,3.3,62,Neurology,36,"CGHS, NHM, OPD, NHA, PMSSY"
Hospital #1368,Thane,Maharashtra,Thane,1915.0,18.948333516524304,73.09207621589816,3.2,70,Orthopedics,25,"AB-PMJAY, NUHM, OPD, NRHM, NHA, AIIMS"
Hospital #1369,Thane,Maharashtra,Thane,1915.0,19.26373835686022,72.96182534578656,4.8,203,"Oncology, Orthopedics",12,"PMSSY, MoHFW, NHA, NHM, NRHM, OPD"
Hospital #1370,Thane,Maharashtra,Thane,1915.0,19.445455984142257,72.8362029982555,3.1,183,Orthopedics,24,"OPD, NRHM, AIIMS, AB-PMJAY, PMSSY, NHM"
Hospital #1371,Thane,Maharashtra,Thane,1915.0,19.262694070562656,73.05824458620293,4.0,102,"Oncology, Gastroenterology",25,"CGHS, NRHM, AIIMS, NHM, NUHM"
Hospital #1372,Thane,Maharashtra,Thane,1915.0,19.23516776874821,73.29213320569123,4.0,8,Gynecology,17,"MoHFW, PMSSY, NUHM, AB-PMJAY, AIIMS, OPD"
Hospital #1373,Thane,Maharashtra,Thane,1915.0,19.195236360872165,73.19519483552126,4.1,33,Pulmonology,20,"AIIMS, NHM, NHA, MoHFW, NUHM, PMSSY"
Hospital #1374,Thane,Maharashtra,Thane,1915.0,19.248832100052034,73.0816638148382,4.0,103,Pulmonology,18,"OPD, NHM, PMSSY, NRHM, NHA"
Hospital #1375,Thane,Maharashtra,Thane,1915.0,19.41330609279889,72.62186321835131,3.7,66,"Nephrology, Pediatrics",26,"OPD, NRHM, NHA, PMSSY, NHM"
Hospital #1376,Thane,Maharashtra,Thane,1915.0,19.20482586466857,72.89256596801184,4.7,71,Neurology,16,"OPD, AIIMS, NHA, PMSSY, NUHM, AB-PMJAY"
Hospital #1377,Thane,Maharashtra,Thane,1915.0,19.45908316090855,73.0838997548287,3.7,24,Psychiatry,22,"MoHFW, OPD, NRHM, NUHM, AB-PMJAY, CGHS"
Hospital #1378,Thane,Maharashtra,Thane,1915.0,19.29731166781454,72.84979322466012,3.8,70,"Oncology, Neurology",5,"NHA, AIIMS, AB-PMJAY, MoHFW, CGHS"
Hospital #1379,Thane,Maharashtra,Thane,1915.0,19.46166962425539,72.92910920184042,3.5,17,"Ophthalmology, Psychiatry",19,"AB-PMJAY, PMSSY, NRHM, NHA, OPD"
Hospital #1380,Thane,Maharashtra,Thane,1915.0,19.415886010100976,72.82326562874798,3.1,347,"Pulmonology, Ophthalmology",22,"MoHFW, NUHM, PMSSY, AB-PMJAY, OPD"
Hospital #1381,Thane,Maharashtra,Thane,1915.0,19.226947618913183,72.93643041477328,3.3,177,Ophthalmology,27,"AB-PMJAY, NRHM, PMSSY, OPD, CGHS"
Hospital #1382,Thane,Maharashtra,Thane,1915.0,19.19954884570245,72.80430230845177,3.7,51,"Cardiology, General Surgery",23,"NRHM, AB-PMJAY, MoHFW, OPD, NHA"
Hospital #1383,Thane,Maharashtra,Thane,1915.0,19.284732406981103,72.92665420162719,4.4,1353,"Gynecology, Gastroenterology",26,"CGHS, NUHM, MoHFW, NRHM, OPD"
Hospital #1384,Thane,Maharashtra,Thane,1915.0,19.21929202773689,72.58576374507908,2.3,9,"Gastroenterology, Pediatrics",34,"CGHS, AB-PMJAY, PMSSY, NRHM, AIIMS"
Hospital #1385,Thane,Maharashtra,Thane,1915.0,19.15360443814153,72.96012656390394,4.4,723,Nephrology,27,"PMSSY, NHM, NHA, AB-PMJAY, MoHFW"
Hospital #1386,Thane,Maharashtra,Thane,1915.0,19.31161702771184,73.08100517552079,4.1,160,Pediatrics,15,"NHA, OPD, MoHFW, CGHS, NRHM, AB-PMJAY"
Hospital #1387,Thane,Maharashtra,Thane,1915.0,19.23806901127332,72.97509779574841,4.4,258,General Surgery,23,"AIIMS, AB-PMJAY, NUHM, NHM, NRHM"
Hospital #1388,Thane,Maharashtra,Thane,1915.0,19.179250841360908,72.97845173622966,4.6,408,Psychiatry,20,"CGHS, NHA, AIIMS, OPD, NHM, NUHM"
Hospital #1389,Thane,Maharashtra,Thane,1915.0,18.9536666993629,73.22014804569618,4.9,2,Pulmonology,18,"AB-PMJAY, MoHFW, NUHM, AIIMS, NHM, PMSSY"
Hospital #1390,Thane,Maharashtra,Thane,1915.0,19.199976777175564,72.97253868013176,4.9,125,General Surgery,34,"CGHS, OPD, MoHFW, AB-PMJAY, PMSSY"
Hospital #1391,Thane,Maharashtra,Thane,1915.0,19.27135870032951,73.00464480390679,3.3,83,"Neurology, General Surgery",13,"AB-PMJAY, NUHM, CGHS, NHM, OPD"
Hospital #1392,Thane,Maharashtra,Thane,1915.0,19.12914734800496,72.94531547720662,4.0,13,Psychiatry,40,"MoHFW, NRHM, PMSSY, CGHS, NHA, OPD"
Hospital #1393,Thane,Maharashtra,Thane,1915.0,19.302742183886647,72.8615030937016,4.7,595,"Oncology, Pulmonology",1,"NHM, OPD, AIIMS, NUHM, NHA, NRHM"
Hospital #1394,Thane,Maharashtra,Thane,1915.0,19.231148657345805,72.97167442199435,4.5,851,"Psychiatry, Urology",9,"PMSSY, NHA, NRHM, NUHM, CGHS, MoHFW"
Hospital #1395,Thane,Maharashtra,Thane,1915.0,19.216138832059304,72.96163752583068,4.7,577,Nephrology,18,"NRHM, OPD, AB-PMJAY, MoHFW, NHA, NHM"
Hospital #1396,Thane,Maharashtra,Thane,1915.0,19.2385664680872,73.11107780915859,3.6,288,"Gastroenterology, General Surgery",18,"NRHM, NHA, MoHFW, PMSSY, AB-PMJAY, AIIMS"
Hospital #1397,Thane,Maharashtra,Thane,1915.0,19.21433051029522,72.9607697134565,4.5,849,"General Surgery, Dermatology",3,"CGHS, NUHM, AIIMS, AB-PMJAY, OPD"
Hospital #1398,Thane,Maharashtra,Thane,1915.0,19.199201848465044,72.98170282876143,3.9,107,Oncology,1,"CGHS, NHM, NUHM, OPD, NHA, AIIMS"
Hospital #1399,Thane,Maharashtra,Thane,1915.0,19.2032512603996,73.05816617580025,4.3,1367,Gynecology,18,"AIIMS, PMSSY, NHM, NRHM, OPD"
Hospital #1400,Thane,Maharashtra,Thane,1915.0,19.29943696828173,72.95942221501407,4.8,336,"Urology, Cardiology",5,"AB-PMJAY, AIIMS, OPD, PMSSY, NRHM"
Hospital #1401,Thane,Maharashtra,Thane,1915.0,19.412923467147355,72.84410819327445,3.6,102,Nephrology,24,"AIIMS, PMSSY, NRHM, AB-PMJAY, MoHFW"
Hospital #1402,Thane,Maharashtra,Thane,1915.0,18.839013067768217,72.80126372714352,4.5,7,Pediatrics,19,"CGHS, PMSSY, AB-PMJAY, AIIMS, NRHM"
Hospital #1403,Thane,Maharashtra,Thane,1915.0,19.266424089686648,72.92458426312233,4.0,94,Gynecology,11,"NHM, NHA, NUHM, AIIMS, OPD, NRHM"
Hospital #1404,Thane,Maharashtra,Thane,1915.0,19.215008042971224,72.91968738780737,3.8,119,"Psychiatry, Cardiology",11,"NHM, NRHM, AB-PMJAY, NUHM, CGHS, PMSSY"
Hospital #1405,Thane,Maharashtra,Thane,1915.0,19.42416002676213,72.82812868450291,3.5,156,Dermatology,16,"NHA, PMSSY, AB-PMJAY, OPD, NRHM, NHM"
Hospital #1406,Thane,Maharashtra,Thane,1915.0,19.258773950330617,72.79554231167806,4.8,168,Urology,12,"CGHS, NUHM, MoHFW, AB-PMJAY, NHM"
Hospital #1407,Thane,Maharashtra,Thane,1915.0,19.06670786196464,72.75078455708933,3.3,64,"Endocrinology, Urology",10,"AIIMS, NUHM, NHM, AB-PMJAY, NHA"
Hospital #1408,Thane,Maharashtra,Thane,1915.0,19.16841206880791,72.96550698462433,4.1,349,"Nephrology, Ophthalmology",28,"CGHS, AIIMS, MoHFW, NHM, NHA, OPD"
Hospital #1409,Thane,Maharashtra,Thane,1915.0,19.196856562189343,72.91099118116227,4.5,82,Neurology,19,"MoHFW, NRHM, PMSSY, CGHS, NHA"
Hospital #1410,Thane,Maharashtra,Thane,1915.0,19.3572577745957,72.88845988421025,4.4,159,Psychiatry,15,"NHA, MoHFW, PMSSY, AIIMS, NHM, NRHM"
Hospital #1411,Thane,Maharashtra,Thane,1915.0,19.18299365656362,73.08705085401665,3.9,75,"Neurology, General Surgery",17,"NRHM, AIIMS, OPD, CGHS, PMSSY"
Hospital #1412,Thane,Maharashtra,Thane,1915.0,19.55534134257617,73.01083693772314,3.7,33,Oncology,15,"OPD, AB-PMJAY, NHA, NHM, MoHFW"
Hospital #1413,Thane,Maharashtra,Thane,1915.0,19.35509884681748,72.76499304886164,3.9,445,"Gastroenterology, Cardiology",9,"NRHM, AB-PMJAY, MoHFW, OPD, NHM"
Hospital #1414,Thane,Maharashtra,Thane,1915.0,19.29948791961604,72.87956810440592,2.7,61,"Oncology, Dermatology",15,"PMSSY, NRHM, AIIMS, CGHS, NHM"
Hospital #1415,Thane,Maharashtra,Thane,1915.0,19.14850611517897,73.08971166132012,4.1,229,Endocrinology,19,"NUHM, PMSSY, NHM, AIIMS, NRHM, MoHFW"
Hospital #1416,Thane,Maharashtra,Thane,1915.0,19.26248928690089,73.00610022683927,3.7,245,Gastroenterology,1,"AB-PMJAY, NUHM, MoHFW, CGHS, NHA, NRHM"
Hospital #1417,Thane,Maharashtra,Thane,1915.0,19.41266382904713,72.89333191055053,3.1,58,Ophthalmology,20,"AIIMS, NUHM, AB-PMJAY, PMSSY, OPD, NHM"
Hospital #1418,Thane,Maharashtra,Thane,1915.0,19.242329086820234,72.90755584741072,4.2,78,Pulmonology,25,"AB-PMJAY, NHA, MoHFW, NUHM, OPD, PMSSY"
Hospital #1419,Thane,Maharashtra,Thane,1915.0,19.213454690374338,72.96246011646919,4.1,283,Urology,17,"AB-PMJAY, MoHFW, NUHM, NHA, AIIMS, OPD"
Hospital #1420,Thane,Maharashtra,Thane,1915.0,19.2887512666066,73.05855935612631,4.1,97,"Oncology, Neurology",30,"NRHM, CGHS, OPD, PMSSY, NHM"
Hospital #1421,Thane,Maharashtra,Thane,1915.0,19.179888577128786,72.93390780581873,4.2,720,"Urology, Dermatology",11,"NUHM, AIIMS, AB-PMJAY, MoHFW, OPD"
Hospital #1422,Thane,Maharashtra,Thane,1915.0,19.126322425178,73.01952757410129,3.5,69,"Gynecology, Ophthalmology",14,"AIIMS, NHM, MoHFW, NRHM, CGHS"
Hospital #1423,Thane,Maharashtra,Thane,1915.0,19.228671400344087,73.17481655862366,3.9,171,Nephrology,16,"PMSSY, AB-PMJAY, AIIMS, NHA, MoHFW, OPD"
Hospital #1424,Thane,Maharashtra,Thane,1915.0,19.22222742424505,72.95414085163728,4.4,107,Cardiology,16,"OPD, NUHM, AIIMS, MoHFW, NRHM"
Hospital #1425,Thane,Maharashtra,Thane,1915.0,19.191013313676105,73.01836056930485,4.2,512,Neurology,5,"OPD, AB-PMJAY, AIIMS, CGHS, NHM, NRHM"
Hospital #1426,Thane,Maharashtra,Thane,1915.0,19.010068353720754,73.3785483506181,3.0,23,"Psychiatry, Cardiology",19,"AIIMS, MoHFW, PMSSY, CGHS, NHA"
